# Log start time:	 Thu, 18 Jan 2024 23:51:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       25400,     1140,       10,        42488,         9047,            127
       26400,     1140,       10,        42254,         9196,            125
       27400,     1140,       10,        42377,         9122,            138
       28400,     1140,       10,        42314,         8993,            122
       29400,     1140,       10,        42198,         9222,            129
       30400,     1140,       10,        42419,         9047,            105
       31400,     1140,       10,        42308,         9174,            126
       32400,     1140,       10,        42489,         9211,            140
       33400,     1140,       10,        42057,         9130,            159
       34400,     1140,       10,        42471,         8977,            170
       35400,     1140,       10,        42350,         9060,            181
       36400,     1140,       10,        42238,         9239,            198
       37400,     1140,       10,        42435,         9115,            167
       38400,     1140,       10,        42656,         9088,            181
       39400,     1140,       10,        42457,         9336,            191
       40400,     1140,       10,        42374,         9115,            148
       41400,     1140,       10,        42364,         9127,            171
       42400,     1140,       10,        42306,         9137,            186
       43400,     1140,       10,        42378,         9125,            216
       44400,     1140,       10,        42257,         9272,            227
       45400,     1140,       10,        42168,         9068,            235
       46400,     1140,       10,        42014,         8983,            247
       47400,     1140,       10,        42310,         9015,            209
       48400,     1140,       10,        42294,         9109,            202
       49400,     1140,       10,        42186,         9115,            179
       50400,     1140,       10,        42327,         9025,            173
       51400,     1140,       10,        42277,         9110,            149
       52400,     1140,       10,        42570,         9000,            141
       53400,     1140,       10,        42384,         8906,            136
       54400,     1140,       10,        42266,         8967,            151
       55400,     1140,       10,        42169,         8913,            150
       56400,     1140,       10,        42069,         9002,            174
       57400,     1140,       10,        42062,         8797,            171
       58400,     1140,       10,        42464,         8971,            195
       59400,     1140,       10,        42327,         9045,            179
       60400,     1140,       10,        42338,         8733,            163
       61400,     1140,       10,        42359,         8760,            153
       62400,     1140,       10,        42461,         8870,            130
       63400,     1140,       10,        42177,         8815,            130
       64400,     1140,       10,        42156,         9041,            126
       65400,     1140,       10,        42442,         8929,            116
       66400,     1140,       10,        42616,         8756,            119
       67400,     1140,       10,        42515,         8821,            115
       68400,     1140,       10,        42274,         8900,            136
       69400,     1140,       10,        42331,         8765,            114
       70400,     1140,       10,        42424,         8878,            118
       71400,     1140,       10,        42555,         8739,            133
       72400,     1140,       10,        42301,         8585,            103
       73400,     1140,       10,        42119,         8641,            116
       74400,     1140,       10,        42421,         8834,            124
       75400,     1140,       10,        42301,         8567,            115
       76400,     1140,       10,        42452,         8577,            122
       77400,     1140,       10,        42281,         8493,            100
       78400,     1140,       10,        42243,         8627,            130
       79400,     1140,       10,        41885,         8610,            104
       80400,     1140,       10,        42251,         8580,            120
       81400,     1140,       10,        42153,         8510,            115
       82400,     1140,       10,        42095,         8527,            117
       83400,     1140,       10,        42196,         8455,            113
       84400,     1140,       10,        42400,         8497,            115
       85400,     1140,       10,        42426,         8464,            111
       86400,     1140,       10,        42297,         8289,            109
       87400,     1140,       10,        42534,         8245,             95
       88400,     1140,       10,        42137,         8161,            114
       89400,     1140,       10,        42217,         8258,            113
       90400,     1140,       10,        42117,         8257,            117
# Lateral Reset
        1400,     1710,       10,        41999,         8260,            112
        2400,     1710,       10,        41877,         8115,            122
        3400,     1710,       10,        41936,         8179,            116
        4400,     1710,       10,        42217,         8080,            125
        5400,     1710,       10,        41989,         8250,             98
        6400,     1710,       10,        42273,         8315,            114
        7400,     1710,       10,        42141,         8410,            139
        8400,     1710,       10,        42276,         8276,             95
        9400,     1710,       10,        42420,         8459,            104
       10400,     1710,       10,        42294,         8457,            125
       11400,     1710,       10,        42156,         8451,             97
       12400,     1710,       10,        42130,         8662,            114
