# Log start time:	 Thu, 25 Jan 2024 21:52:43
# Ch1 Lower Trigger Threshold:	6000 
# Ch1 Upper Trigger Threshold:	100 
# Ch1 Offset Value:	0 
# Ch2 Lower Trigger Threshold:	6000 
# Ch2 Upper Trigger Threshold:	100 
# Ch2 Offset Value:	0 
#          x     theta      time    ch1 counts    ch2 counts    coincidences

# Lateral Reset
# Rotational Reset
       52562,    19200,        8,        32847,         9164,            111
       55145,    19200,        8,        32943,         9262,            182
       57728,    19200,        8,        33019,         9294,            258
       60311,    19200,        8,        33070,         9000,            300
       62894,    19200,        8,        33104,         9159,            214
       65477,    19200,        8,        33070,         9162,            124
       68060,    19200,        8,        32861,         9028,            114
       70643,    19200,        8,        32847,         9094,            134
       73226,    19200,        8,        32937,         8842,            113
       75809,    19200,        8,        32819,         8959,            131
       78392,    19200,        8,        32930,         8701,            105
# Lateral Reset
       18983,    22400,        8,        32265,         9221,            104
       21566,    22400,        8,        32767,         9282,            110
       24149,    22400,        8,        32822,         9183,            118
       26732,    22400,        8,        32802,         9492,            108
       29315,    22400,        8,        32666,         9629,            117
       31898,    22400,        8,        32663,         9811,            167
       34481,    22400,        8,        32835,         9652,            203
       37064,    22400,        8,        32654,         9659,            226
       39647,    22400,        8,        32538,         9772,            212
       42230,    22400,        8,        32464,         9850,            135
       44813,    22400,        8,        32358,        10016,            129
       47396,    22400,        8,        32575,         9892,            146
       49979,    22400,        8,        32463,         9891,            153
       52562,    22400,        8,        32657,         9894,            221
       55145,    22400,        8,        32611,         9846,            261
       57728,    22400,        8,        32905,        10068,            287
       60311,    22400,        8,        32805,         9746,            186
       62894,    22400,        8,        32975,         9678,            136
       65477,    22400,        8,        32740,         9438,            131
       68060,    22400,        8,        32690,         9515,            124
       70643,    22400,        8,        33069,         9476,            127
       73226,    22400,        8,        33050,         9343,             99
       75809,    22400,        8,        32829,         9108,            114
       78392,    22400,        8,        32659,         8982,            115
# Lateral Reset
